,Director Name,Title,Budget,Box Office,Rating,Number of Ratings,Genre,Date of Release,Production House,Runtime,MPAA Rating
4186,Ang Lee,Billy Lynn's Long Halftime Walk,40000000.0,30930984.0,6.009,526.0,Drama,2016-11-10,Bona Film Group,113.0,
4187,Ang Lee,Fine Line,0.0,0.0,0.0,0.0,Crime,1984-05-18,,46.0,
4188,Ang Lee,Gemini Man,140000000.0,173469516.0,6.3,4747.0,Science Fiction,2019-10-02,Skydance,117.0,PG-13
4189,Ang Lee,Untitled Bruce Lee Biopic,0.0,0.0,0.0,0.0,Drama,,3000 Pictures,0.0,NULL
4190,Ang Lee,I Wish I Was by That Dim Lake,0.0,0.0,0.0,0.0,,1982-01-01,,32.0,NULL
4191,Dusan Kovacevic,Balkan Spy,0.0,0.0,7.612,49.0,Drama,1984-02-23,Union film,92.0,NULL
4192,Dusan Kovacevic,The Professional,0.0,0.0,7.569,36.0,Comedy,2003-05-21,Vans,104.0,NULL
4193,Dusan Kovacevic,It's Not So Bad to Be Human,0.0,0.0,1.0,1.0,Comedy,2021-10-06,Art & Popcorn,104.0,NULL
4194,Cecil B. DeMille,The Ten Commandments,13000000.0,122700000.0,7.756,1407.0,Drama,1956-10-05,Paramount,220.0,G
4195,Cecil B. DeMille,The Ten Commandments,1800000.0,0.0,6.7,65.0,Drama,1923-11-23,Paramount,136.0,
4196,Cecil B. DeMille,Joan the Woman,0.0,0.0,5.583,24.0,History,1916-12-25,Paramount,138.0,NR
4197,Cecil B. DeMille,The Greatest Show on Earth,4000000.0,36000000.0,6.261,211.0,Drama,1952-02-16,Paramount,152.0,NR
4198,Cecil B. DeMille,Samson and Delilah,3000000.0,11500000.0,6.6,188.0,Drama,1949-12-21,Paramount,134.0,NR
4199,Cecil B. DeMille,Four Frightened People,0.0,0.0,5.9,12.0,Adventure,1934-01-26,Paramount,78.0,
4200,Cecil B. DeMille,Union Pacific,0.0,0.0,6.454,65.0,Drama,1939-05-05,Paramount,135.0,NR
4201,Cecil B. DeMille,Cleopatra,0.0,0.0,5.9,66.0,History,1934-10-05,Paramount,100.0,NR
4202,Cecil B. DeMille,The Plainsman,0.0,0.0,6.278,27.0,Western,1936-11-16,Paramount,113.0,NR
4203,Cecil B. DeMille,The Volga Boatman,0.0,0.0,6.0,2.0,Drama,1926-05-23,DeMille Pictures Corporation,120.0,
4204,Cecil B. DeMille,Reap the Wild Wind,0.0,0.0,6.5,45.0,Adventure,1942-03-26,Paramount,119.0,NR
4205,Cecil B. DeMille,The King of Kings,2500000.0,0.0,6.3,39.0,Drama,1927-04-19,DeMille Pictures Corporation,155.0,NR
4206,Cecil B. DeMille,The Sign of the Cross,0.0,0.0,6.221,34.0,Drama,1932-11-30,Paramount,124.0,NR
4207,Cecil B. DeMille,The Cheat,17311.0,137365.0,5.983,58.0,Drama,1915-12-13,Jesse L. Lasky Feature Play Company,59.0,NR
4208,Cecil B. DeMille,Don't Change Your Husband,0.0,0.0,6.714,14.0,Comedy,1919-01-26,Artcraft Pictures Corporation,80.0,
4209,Cecil B. DeMille,Unconquered,5000000.0,0.0,6.109,46.0,Drama,1947-10-10,Paramount,147.0,
4210,Cecil B. DeMille,Forbidden Fruit,0.0,0.0,6.1,8.0,Drama,1921-01-03,Paramount,87.0,
4211,Cecil B. DeMille,Male and Female,0.0,0.0,6.4,19.0,Adventure,1919-11-23,Paramount,116.0,NR
4212,Cecil B. DeMille,The Affairs of Anatol,0.0,0.0,5.6,9.0,Drama,1921-09-25,Famous Players-Lasky Corporation,117.0,NR
4213,Cecil B. DeMille,Why Change Your Wife?,0.0,0.0,6.0,13.0,Comedy,1920-05-21,Famous Players-Lasky Corporation,90.0,NR
4214,Cecil B. DeMille,North West Mounted Police,0.0,0.0,6.4,30.0,Adventure,1940-10-22,Paramount,126.0,
4215,Cecil B. DeMille,Madam Satan,0.0,0.0,5.737,19.0,Romance,1930-09-20,Metro-Goldwyn-Mayer,116.0,NR
4216,Cecil B. DeMille,Brewster's Millions,0.0,0.0,0.0,0.0,Comedy,1914-04-14,Jesse L. Lasky Feature Play Company,50.0,
4217,Cecil B. DeMille,The Story of Dr. Wassell,0.0,0.0,6.147,17.0,Action,1944-07-04,Paramount,140.0,NR
4218,Cecil B. DeMille,The Golden Bed,0.0,0.0,0.0,0.0,Drama,1925-01-25,Paramount,90.0,
4219,Cecil B. DeMille,The Godless Girl,0.0,0.0,7.0,12.0,Drama,1928-08-20,C.B. DeMille Productions,113.0,NR
4220,Cecil B. DeMille,The Crusades,0.0,0.0,6.2,13.0,Adventure,1935-08-21,Paramount,125.0,
4221,Cecil B. DeMille,The Virginian,0.0,0.0,5.6,12.0,Western,1914-09-07,Jesse L. Lasky Feature Play Company,55.0,
4222,Cecil B. DeMille,Carmen,23430.0,0.0,6.1,23.0,Drama,1915-10-31,Jesse L. Lasky Feature Play Company,59.0,NR
4223,Cecil B. DeMille,This Day and Age,0.0,0.0,1.0,1.0,Crime,1933-08-25,Paramount,86.0,NR
4224,Cecil B. DeMille,The Buccaneer,0.0,0.0,6.7,6.0,Adventure,1938-02-04,Paramount,126.0,NR
4225,Cecil B. DeMille,The Squaw Man,0.0,0.0,5.8,2.0,Western,1918-12-15,,60.0,
4226,Cecil B. DeMille,The Whispering Chorus,0.0,0.0,6.273,11.0,Drama,1918-03-28,Famous Players-Lasky Corporation,86.0,NR
4227,Cecil B. DeMille,The Woman God Forgot,115420.0,0.0,5.8,7.0,Romance,1917-10-27,Artcraft Pictures Corporation,60.0,
4228,Cecil B. DeMille,Manslaughter,0.0,0.0,5.9,9.0,Drama,1922-09-24,Paramount,100.0,NR
4229,Cecil B. DeMille,The Road to Yesterday,477480.0,0.0,6.0,1.0,Fantasy,1925-11-13,DeMille Pictures Corporation,107.0,
4230,Cecil B. DeMille,The Squaw Man,0.0,0.0,5.9,8.0,Drama,1931-07-21,Metro-Goldwyn-Mayer,107.0,
4231,Cecil B. DeMille,Dynamite,0.0,0.0,6.0,6.0,Drama,1929-12-13,Metro-Goldwyn-Mayer,129.0,
4232,Cecil B. DeMille,A Romance of the Redwoods,0.0,0.0,6.5,11.0,Drama,1917-05-14,Artcraft Pictures Corporation,91.0,NR
4233,Cecil B. DeMille,Old Wives for New,0.0,0.0,6.6,7.0,Drama,1918-05-18,Artcraft Pictures Corporation,72.0,NR
4234,Cecil B. DeMille,The Golden Chance,0.0,0.0,6.5,7.0,Drama,1915-12-30,Jesse L. Lasky Feature Play Company,74.0,NR
4235,Cecil B. DeMille,Something to Think About,0.0,0.0,6.5,4.0,Drama,1920-10-16,Famous Players-Lasky Corporation,78.0,
4236,Cecil B. DeMille,"For Better, for Worse",0.0,0.0,6.2,9.0,Drama,1919-04-26,Famous Players-Lasky Corporation,70.0,
4237,Cecil B. DeMille,The Little American,0.0,0.0,6.2,13.0,Drama,1917-07-12,Mary Pickford Company,63.0,
4238,Cecil B. DeMille,Feet of Clay,0.0,0.0,0.0,0.0,Fantasy,1924-09-27,Famous Players-Lasky Corporation,100.0,
4239,Cecil B. DeMille,Saturday Night,0.0,0.0,5.8,3.0,Romance,1922-01-29,Famous Players-Lasky Corporation,90.0,NR
4240,Cecil B. DeMille,The Squaw Man,0.0,0.0,5.977,22.0,Drama,1914-02-15,Jesse L. Lasky Feature Play Company,74.0,NR
4241,Cecil B. DeMille,The Heart of Nora Flynn,0.0,0.0,0.0,0.0,Drama,1916-04-22,Jesse L. Lasky Feature Play Company,50.0,NR
4242,Cecil B. DeMille,The Warrens of Virginia,0.0,0.0,0.0,0.0,War,1915-02-14,,50.0,
4243,Cecil B. DeMille,Adam's Rib,0.0,0.0,5.8,2.0,Drama,1923-09-24,Famous Players-Lasky Corporation,102.0,
4244,Cecil B. DeMille,The Trail of the Lonesome Pine,0.0,0.0,0.0,0.0,Drama,1916-02-13,Jesse L. Lasky Feature Play Company,50.0,
4245,Cecil B. DeMille,Kindling,0.0,0.0,0.0,0.0,Crime,1915-07-12,Jesse L. Lasky Feature Play Company,50.0,
4246,Cecil B. DeMille,The Captive,0.0,0.0,6.2,5.0,War,1915-04-22,Jesse L. Lasky Feature Play Company,50.0,NR
4247,Cecil B. DeMille,California's Golden Beginning,0.0,0.0,0.0,0.0,Documentary,1948-01-01,Academy Film Project,16.0,NR
4248,Cecil B. DeMille,The Rose of the Rancho,16988.0,87028.0,0.0,0.0,Romance,1914-11-15,Jesse L. Lasky Feature Play Company,50.0,
4249,Cecil B. DeMille,The Girl of the Golden West,15110.0,102224.0,5.5,6.0,Western,1915-01-04,Jesse L. Lasky Feature Play Company,45.0,
4250,Cecil B. DeMille,The Man From Home,0.0,0.0,5.0,1.0,Drama,1914-11-09,Jesse L. Lasky Feature Play Company,70.0,
4251,Cecil B. DeMille,Temptation,22472.0,102437.0,0.0,0.0,Drama,1915-12-15,Jesse L. Lasky Feature Play Company,60.0,NR
4252,Cecil B. DeMille,Maria Rosa,18575.0,102768.0,0.0,0.0,Drama,1916-05-07,Jesse L. Lasky Feature Play Company,50.0,NR
4253,Cecil B. DeMille,The Call of the North,0.0,0.0,5.3,3.0,Adventure,1914-08-10,Jesse L. Lasky Feature Play Company,49.0,
4254,Cecil B. DeMille,Triumph,0.0,245919.0,0.0,0.0,Drama,1924-04-27,Paramount,80.0,
4255,Cecil B. DeMille,The Arab,0.0,0.0,0.0,0.0,Adventure,1915-06-14,Jesse L. Lasky Productions,50.0,
4256,Cecil B. DeMille,What's His Name,0.0,0.0,0.0,0.0,Comedy,1914-10-22,Jesse L. Lasky Feature Play Company,75.0,
4257,Cecil B. DeMille,Chimmie Fadden,0.0,0.0,0.0,0.0,Comedy,1915-06-28,Jesse L. Lasky Productions,40.0,
4258,Cecil B. DeMille,Chimmie Fadden Out West,0.0,0.0,0.0,0.0,Comedy,1915-11-21,Jesse L. Lasky Productions,50.0,
4259,Cecil B. DeMille,Fool's Paradise,291367.0,901937.0,5.5,2.0,Romance,1921-12-09,Famous Players-Lasky Corporation,109.0,
4260,Cecil B. DeMille,The Devil Stone,0.0,0.0,0.0,0.0,Drama,1917-12-16,Jesse L. Lasky Feature Play Company,60.0,NR
4261,Cecil B. DeMille,The Dream Girl,0.0,0.0,0.0,0.0,Drama,1916-07-17,,60.0,
4262,Cecil B. DeMille,Till I Come Back to You,0.0,0.0,5.5,2.0,War,1918-08-25,Artcraft Pictures Corporation,60.0,
4263,Cecil B. DeMille,Nan of Music Mountain,0.0,0.0,0.0,0.0,Drama,1917-12-12,Jesse L. Lasky Feature Play Company,50.0,NR
4264,Cecil B. DeMille,The Ghost Breaker,0.0,0.0,0.0,0.0,Adventure,1914-12-07,Jesse L. Lasky Feature Play Company,60.0,
4265,Cecil B. DeMille,We Can't Have Everything,0.0,0.0,0.0,0.0,Comedy,1918-07-07,Artcraft Pictures Corporation,60.0,
4266,Cecil B. DeMille,The Wild Goose Chase,0.0,0.0,0.0,0.0,Comedy,1915-05-27,Jesse L. Lasky Feature Play Company,40.0,NR
4267,Cecil B. DeMille,The Unafraid,0.0,0.0,0.0,0.0,Action,1915-04-01,Jesse L. Lasky Feature Play Company,40.0,NR
4268,Wim Wenders,Wings of Desire,2500000.0,3210139.0,7.777,1157.0,Drama,1987-05-17,Argos Films,128.0,PG-13
4269,Wim Wenders,The Million Dollar Hotel,8000000.0,105983.0,5.9,294.0,Drama,2000-02-09,Kintop Pictures,122.0,R
4270,Wim Wenders,Lisbon Story,0.0,0.0,7.23,98.0,Drama,1994-12-16,Wim Wenders Stiftung,100.0,
4271,Wim Wenders,"Paris, Texas",1746964.0,2181987.0,8.1,1561.0,Drama,1984-07-16,Pro-ject Filmproduktion,145.0,R
4272,Wim Wenders,Land of Plenty,0.0,0.0,5.988,41.0,Drama,2004-09-10,InDigEnt (Independent Digital Entertainment),123.0,
4273,Wim Wenders,Alice in the Cities,0.0,0.0,7.67,250.0,Drama,1974-05-17,Filmverlag der Autoren,110.0,
4274,Wim Wenders,Until the End of the World,23000000.0,0.0,6.8,173.0,Drama,1991-09-12,Wim Wenders Stiftung,158.0,R
4275,Wim Wenders,"Faraway, So Close!",0.0,810455.0,6.813,139.0,Drama,1993-09-01,Tobis,146.0,PG-13
4276,Wim Wenders,Don't Come Knocking,11000000.0,4663501.0,6.323,93.0,Drama,2005-05-19,Reverse Angle International,123.0,R
4277,Wim Wenders,Kings of the Road,0.0,0.0,7.426,102.0,Drama,1976-03-04,Wim Wenders Productions,176.0,
4278,Wim Wenders,Wrong Move,0.0,0.0,7.0,57.0,Drama,1975-06-29,Wim Wenders Stiftung,103.0,NULL
4279,Wim Wenders,The State of Things,0.0,0.0,6.556,63.0,Drama,1982-03-22,Pro-ject Filmproduktion,121.0,NULL
4280,Wim Wenders,The American Friend,0.0,0.0,7.188,308.0,Drama,1977-06-24,Road Movies,125.0,
4281,Wim Wenders,Ten Minutes Older: The Trumpet,0.0,0.0,6.561,33.0,Documentary,2002-05-18,Atom Films,92.0,
4282,Wim Wenders,Buena Vista Social Club,0.0,0.0,7.504,280.0,Documentary,1999-06-04,Kintop Pictures,105.0,
4283,Wim Wenders,Palermo Shooting,0.0,0.0,6.057,53.0,Drama,2008-11-20,Rectangle Productions,108.0,
4284,Wim Wenders,Beyond the Clouds,0.0,0.0,6.227,108.0,Drama,1995-06-06,Sunshine,110.0,R
4285,Wim Wenders,Hammett,0.0,0.0,6.079,57.0,Drama,1982-06-09,American Zoetrope,98.0,PG
4286,Wim Wenders,To Each His Own Cinema,0.0,0.0,6.651,116.0,Comedy,2007-10-31,Elzévir Films,100.0,NULL
4287,Wim Wenders,Lightning over Water,0.0,0.0,6.804,23.0,Documentary,1980-10-01,,91.0,
4288,Wim Wenders,The Scarlet Letter,0.0,0.0,5.6,16.0,History,1973-03-13,Filmverlag der Autoren,90.0,NULL
4289,Wim Wenders,The Goalie's Anxiety at the Penalty Kick,410000.0,100.0,5.6,31.0,Drama,1972-02-19,ORF,101.0,NULL
4290,Wim Wenders,The End of Violence,5000000.0,0.0,5.4,60.0,Drama,1997-05-11,Kintop Pictures,122.0,R
4291,Wim Wenders,Lumière and Company,0.0,0.0,6.363,62.0,Documentary,1995-12-20,Cinétévé,88.0,
4292,Wim Wenders,A Trick of the Light,0.0,0.0,5.6,11.0,Drama,1995-11-28,Wim Wenders Stiftung,79.0,NULL
4293,Wim Wenders,8,0.0,0.0,5.385,13.0,Drama,2008-10-23,greenskyFILMS,100.0,NULL
4294,Wim Wenders,Invisibles,0.0,0.0,4.4,13.0,Drama,2007-02-15,,95.0,NULL
4295,Wim Wenders,Pina,4317946.0,14624826.0,7.41,223.0,Documentary,2011-02-24,Road Movies,106.0,PG
4296,Wim Wenders,Tokyo-Ga,0.0,0.0,6.909,66.0,Documentary,1985-04-24,Chris Sievernich Filmproduktion,92.0,NR
4297,Wim Wenders,Notebook on Cities and Clothes,0.0,0.0,6.7,12.0,Documentary,1989-12-20,Centre Pompidou,81.0,NULL
4298,Wim Wenders,The Soul of a Man,0.0,0.0,6.381,21.0,Documentary,2003-05-16,,103.0,NULL
4299,Wim Wenders,Room 666,0.0,0.0,6.3,32.0,Documentary,1982-06-01,Wim Wenders Stiftung,45.0,NULL
4300,Wim Wenders,"Arisha, the Bear, and the Stone Ring",0.0,0.0,6.214,7.0,Drama,1993-12-30,,31.0,NULL
4301,Wim Wenders,Alabama (2000 Light Years),0.0,0.0,6.0,2.0,Crime,1969-01-30,Wim Wenders Stiftung,22.0,NULL
4302,Wim Wenders,3 American LPs,0.0,0.0,5.0,1.0,Documentary,1969-11-17,Wim Wenders Stiftung,13.0,NULL
4303,Wim Wenders,Invisible World,0.0,0.0,6.1,10.0,Documentary,2012-10-29,Gullane Entretenimento,93.0,NULL
4304,Wim Wenders,Cathedrals of Culture,0.0,0.0,5.0,4.0,Documentary,2014-05-29,Road Movies,165.0,NULL
4305,Wim Wenders,Every Thing Will Be Fine,12000000.0,554953.0,5.462,199.0,Drama,2015-02-10,Road Movies,118.0,NR
4306,Wim Wenders,The Salt of the Earth,0.0,1059804.0,8.107,554.0,Documentary,2014-08-29,Secretaria de Estado de Cultura do Espírito Santo,110.0,PG-13
4307,Wim Wenders,BAP - Viel Passiert,0.0,0.0,5.2,3.0,Documentary,2002-03-07,,101.0,NULL
4308,Wim Wenders,Same Player Shoots Again,0.0,0.0,5.667,3.0,Drama,1968-10-11,Wim Wenders Stiftung,12.0,NULL
4309,Wim Wenders,Schauplätze,0.0,0.0,0.0,0.0,Drama,1967-01-02,,10.0,NULL
4310,Wim Wenders,Summer in the City,0.0,0.0,5.8,6.0,Drama,1971-10-08,Atlas Film,116.0,NULL
4311,Wim Wenders,"Reverse Angle: New York, March 1982",0.0,0.0,0.0,0.0,Documentary,1982-09-15,Films A2,17.0,NULL
4312,Wim Wenders,The Beautiful Days of Aranjuez,0.0,0.0,4.5,22.0,Drama,2016-11-09,Alfama Films,97.0,NULL
4313,Wim Wenders,Polizeifilm,0.0,0.0,5.5,6.0,Comedy,1969-05-15,Wim Wenders Stiftung,12.0,NULL
4314,Wim Wenders,Submergence,15000000.0,0.0,5.437,270.0,Drama,2017-09-22,Green Hummingbird Entertainment,112.0,NR
4315,Wim Wenders,Silver City Revisited,0.0,0.0,4.667,3.0,Documentary,1969-03-07,Hochschule für Fernsehen und Film München,25.0,NULL
4316,Wim Wenders,From the Family of Reptiles,0.0,0.0,0.0,0.0,Family,1974-07-07,Bavaria Film,25.0,NULL
4317,Wim Wenders,The Island,0.0,0.0,0.0,0.0,Family,1974-07-07,Bavaria Film,25.0,NULL
4318,Wim Wenders,Willie Nelson at the Teatro,0.0,0.0,0.0,0.0,Documentary,1998-01-01,Light In The Attic,90.0,
4319,Wim Wenders,Pope Francis: A Man of His Word,0.0,2423465.0,7.214,63.0,Documentary,2018-05-18,The Palindrome,96.0,
4320,Wim Wenders,Two or Three Things I Know about Edward Hopper,0.0,0.0,8.0,2.0,Documentary,2020-01-26,,15.0,NULL
4321,Wim Wenders,Henri Langlois vu par...,0.0,0.0,0.0,0.0,Documentary,2014-07-27,Cinémathèque Française,31.0,NULL
4322,Wim Wenders,Red Hot + Blue: A Tribute to Cole Porter,0.0,0.0,0.0,0.0,Music,1990-12-01,Canal+,88.0,
4323,Wim Wenders,Veränderung,0.0,0.0,0.0,0.0,Documentary,2020-04-30,,3.0,NULL
4324,Wim Wenders,Person to Person,0.0,0.0,0.0,0.0,Drama,2008-10-23,,17.0,NULL
4325,Wim Wenders,Perfect Days,0.0,0.0,0.0,0.0,Drama,2023-11-29,Master Mind Limited,123.0,
4326,Wim Wenders,Invisible Crimes,0.0,0.0,0.0,0.0,Documentary,2007-02-15,,24.0,NULL
4327,Wim Wenders,Il Volo,0.0,0.0,0.0,0.0,Documentary,2010-03-19,,32.0,NULL
4328,Wim Wenders,The Other Side of the Road,0.0,0.0,0.0,0.0,Drama,2003-01-01,,6.0,
4329,Wim Wenders,A Future Together,0.0,0.0,0.0,0.0,Romance,2021-07-19,,3.0,NULL
4330,Wim Wenders,Jil Sander: Spring/Summer 2018 Campaign,0.0,0.0,0.0,0.0,Documentary,2017-12-08,,5.0,NULL
4331,Wim Wenders,The Berlin Philharmonic,0.0,0.0,0.0,0.0,Documentary,2014-02-06,,28.0,NULL
4332,Wim Wenders,Ver ou Não Ver,0.0,0.0,0.0,0.0,Documentary,2012-10-29,,10.0,NULL
4333,Wim Wenders,Twelve Miles to Trona,0.0,0.0,8.0,1.0,Drama,2002-01-01,,11.0,
4334,Wim Wenders,Anselm,0.0,0.0,0.0,0.0,Documentary,2023-10-12,Les Films du Losange,93.0,
4335,Wim Wenders,Klappenfilm,0.0,0.0,0.0,0.0,Drama,1968-01-01,,0.0,NULL
4336,Wim Wenders,Victor I.,0.0,0.0,0.0,0.0,Drama,1968-01-01,,14.0,NULL
4337,Wim Wenders,Kaspar Hauser,0.0,0.0,0.0,0.0,Drama,1969-05-01,,180.0,NULL
4338,Wim Wenders,Un matin partout dans le monde,0.0,0.0,4.0,1.0,Documentary,2000-01-01,,10.0,
4339,Wim Wenders,If Buildings Could Talk,0.0,0.0,0.0,0.0,Documentary,2010-08-26,,24.0,
4340,Wim Wenders,Magnum - Feiere den Moment,0.0,0.0,0.0,0.0,Documentary,2014-05-01,,4.0,
4341,Wim Wenders,Somebody Comes into the Light,0.0,0.0,0.0,0.0,Drama,2023-10-26,,9.0,
4342,Henri-Georges Clouzot,The Wages of Fear,0.0,0.0,8.019,807.0,Drama,1953-04-22,Compagnie Industrielle et Commerciale Cinématographique (CICC),148.0,PG-13
4343,Henri-Georges Clouzot,Diabolique,0.0,0.0,7.883,851.0,Drama,1955-01-29,Véra Films,117.0,NR
4344,Henri-Georges Clouzot,Le Corbeau,0.0,0.0,7.506,249.0,Drama,1943-09-28,Continental Films,92.0,
4345,Henri-Georges Clouzot,La Vérité,0.0,0.0,7.64,136.0,Drama,1960-11-02,Han Productions,127.0,
4346,Henri-Georges Clouzot,Return to Life,0.0,0.0,6.2,13.0,Drama,1949-09-14,Les Films Marceau,120.0,NULL
4347,Henri-Georges Clouzot,Miquette,0.0,0.0,5.864,11.0,Comedy,1950-04-14,Silver Films,95.0,NULL
4348,Henri-Georges Clouzot,Jenny Lamour,0.0,152961.0,7.5,149.0,Drama,1947-10-04,Majestic Films,108.0,
4349,Henri-Georges Clouzot,The Spies,0.0,0.0,6.5,26.0,Thriller,1957-10-10,Pretoria Film,125.0,NULL
4350,Henri-Georges Clouzot,Woman in Chains,0.0,0.0,7.1,55.0,Drama,1968-11-20,Fono Roma,106.0,
4351,Henri-Georges Clouzot,The Mystery of Picasso,0.0,0.0,7.2,45.0,Documentary,1956-05-18,Filmsonor,78.0,
4352,Henri-Georges Clouzot,The Murderer Lives at Number 21,0.0,0.0,7.2,123.0,Crime,1942-08-07,Continental Films,84.0,NR
4353,Henri-Georges Clouzot,The Terror of Batignolles,0.0,0.0,5.7,6.0,Comedy,1931-12-31,Les Films Osso,15.0,NULL
4354,Henri-Georges Clouzot,Manon,0.0,0.0,7.141,39.0,Drama,1949-03-09,Alcina,101.0,
4355,Henri-Georges Clouzot,Verdi – Messa da Requiem,0.0,0.0,9.0,1.0,Music,1967-01-01,Deutsche Grammophon,83.0,NULL
4356,Henri-Georges Clouzot,The Inferno Unseen,0.0,0.0,0.0,0.0,,2017-12-01,,68.0,NULL
4357,Henri-Georges Clouzot,"Herbert von Karajan, Symphonie n°5 Beethoven",0.0,0.0,0.0,0.0,Documentary,1967-01-09,Unitel,0.0,NULL
4358,Henri-Georges Clouzot,Yehudi Menuhin und Herbert von Karajan – Mozart: Konzert für Violine und Orchester Nr. 5,0.0,0.0,7.0,1.0,Documentary,1966-01-01,Unitel,0.0,NULL
4359,Henri-Georges Clouzot,Karajan in Rehearsal,0.0,0.0,0.0,0.0,Music,1965-03-04,EuroArts,140.0,NULL
4360,Henri-Georges Clouzot,Brasil,0.0,0.0,6.5,2.0,Documentary,1950-12-31,,11.0,NULL
4361,Henri-Georges Clouzot,"Karajan: Mozart Violin Concerto No 5, Dvorak Symphony No.9",0.0,0.0,0.0,0.0,Music,1966-01-01,Unitel,106.0,NULL
4362,Henri-Georges Clouzot,Clouzot filme Karajan : la Symphonie du Nouveau Monde de Dvořák,0.0,0.0,0.0,0.0,Music,,,0.0,NULL
4363,Jack Conway,Love Crazy,889900.0,2000000.0,7.4,26.0,Comedy,1941-05-23,Metro-Goldwyn-Mayer,99.0,
4364,Jack Conway,Libeled Lady,0.0,0.0,7.309,102.0,Comedy,1936-10-09,Metro-Goldwyn-Mayer,98.0,NR
4365,Jack Conway,Too Hot to Handle,1564000.0,0.0,5.6,15.0,Comedy,1938-09-16,Loew's Incorporated,107.0,
4366,Jack Conway,The Unholy Three,0.0,0.0,5.4,13.0,Crime,1930-07-12,Metro-Goldwyn-Mayer,72.0,
4367,Jack Conway,Crossroads,846000.0,2321000.0,6.143,28.0,Crime,1942-07-23,Metro-Goldwyn-Mayer,83.0,NR
4368,Jack Conway,Viva Villa!,0.0,0.0,6.333,18.0,Western,1934-04-27,Metro-Goldwyn-Mayer,115.0,
4369,Jack Conway,Saratoga,1100000.0,3252000.0,6.3,15.0,Drama,1937-07-23,Metro-Goldwyn-Mayer,92.0,NR
4370,Jack Conway,A Tale of Two Cities,1000000.0,0.0,6.7,55.0,History,1935-12-25,Metro-Goldwyn-Mayer,126.0,
4371,Jack Conway,Julia Misbehaves,0.0,0.0,6.9,9.0,Comedy,1948-08-08,Metro-Goldwyn-Mayer,99.0,G
4372,Jack Conway,Boom Town,1600000.0,5000000.0,7.021,47.0,Adventure,1940-08-30,Metro-Goldwyn-Mayer,119.0,NR
4373,Jack Conway,Honky Tonk,0.0,0.0,6.4,11.0,Western,1941-10-01,Metro-Goldwyn-Mayer,105.0,NR
4374,Jack Conway,Red-Headed Woman,0.0,0.0,6.7,40.0,Comedy,1932-06-25,Metro-Goldwyn-Mayer,79.0,NR
4375,Jack Conway,The Hucksters,0.0,0.0,6.9,15.0,Comedy,1947-07-17,Metro-Goldwyn-Mayer,115.0,
4376,Jack Conway,The Solitaire Man,0.0,0.0,6.5,4.0,Crime,1933-09-22,Metro-Goldwyn-Mayer,67.0,
4377,Jack Conway,The Girl from Missouri,0.0,0.0,7.0,11.0,Romance,1934-08-03,Metro-Goldwyn-Mayer,75.0,NR
4378,Jack Conway,Dragon Seed,3070000.0,4627000.0,6.4,14.0,Drama,1944-07-20,Metro-Goldwyn-Mayer,145.0,NR
4379,Jack Conway,Our Modern Maidens,283000.0,857000.0,6.3,11.0,Drama,1929-09-08,Metro-Goldwyn-Mayer,76.0,
4380,Jack Conway,Lady of the Tropics,0.0,0.0,6.1,7.0,Romance,1939-08-11,Metro-Goldwyn-Mayer,92.0,NR
4381,Jack Conway,The Nuisance,0.0,0.0,8.0,2.0,Comedy,1933-06-03,Metro-Goldwyn-Mayer,83.0,G
4382,Jack Conway,The Easiest Way,0.0,0.0,5.75,8.0,Drama,1931-02-07,Metro-Goldwyn-Mayer,73.0,NR
4383,Jack Conway,Brown of Harvard,0.0,0.0,5.8,10.0,Drama,1926-05-02,,85.0,NR
4384,Jack Conway,Arsène Lupin,0.0,0.0,7.0,17.0,Mystery,1932-02-26,Metro-Goldwyn-Mayer,84.0,NR
4385,Jack Conway,While the City Sleeps,0.0,0.0,5.8,8.0,Drama,1928-02-15,Metro-Goldwyn-Mayer,66.0,
4386,Jack Conway,Just a Gigolo,0.0,0.0,7.5,1.0,Romance,1931-06-06,Metro-Goldwyn-Mayer,66.0,NR
4387,Jack Conway,A Yank at Oxford,1374000.0,2736000.0,6.8,9.0,Drama,1938-02-18,Metro-Goldwyn-Mayer British Studios,102.0,
4388,Jack Conway,But the Flesh Is Weak,0.0,0.0,6.0,1.0,Comedy,1932-04-09,Metro-Goldwyn-Mayer,77.0,NR
4389,Jack Conway,The Smart Set,0.0,0.0,5.5,5.0,Comedy,1928-03-24,Metro-Goldwyn-Mayer,80.0,NR
4390,Jack Conway,Untamed,0.0,0.0,6.2,6.0,Drama,1929-11-23,Metro-Goldwyn-Mayer,86.0,NR
4391,Jack Conway,Let Freedom Ring,0.0,0.0,6.0,2.0,Drama,1939-02-24,Metro-Goldwyn-Mayer,87.0,NR
4392,Jack Conway,The Gay Bride,0.0,0.0,5.9,6.0,Crime,1934-12-14,Metro-Goldwyn-Mayer,80.0,NR
4393,Jack Conway,Hell Below,0.0,0.0,6.8,10.0,Romance,1933-06-08,Metro-Goldwyn-Mayer,101.0,NR
4394,Jack Conway,One New York Night,0.0,0.0,0.0,0.0,Comedy,1935-03-08,Metro-Goldwyn-Mayer,71.0,NR
4395,Jack Conway,High Barbaree,0.0,0.0,5.4,5.0,Action,1947-05-01,Metro-Goldwyn-Mayer,91.0,NR
